Order ID,Order Date,Sales,Quantity,Discount,Profit
CA-2017-122987,2017-08-16,13.428,3,0.7,-11.19
CA-2017-122987,2017-08-16,67.136,4,0.2,-0.8392
CA-2016-133368,2016-01-14,89.568,2,0.2,32.4684
CA-2016-133368,2016-01-14,315.776,8,0.2,31.5776
CA-2016-123337,2016-09-16,273.666,2,0.15,-12.8784
CA-2016-123337,2016-09-16,17.48,4,0.0,4.5448
US-2016-150357,2016-10-10,20.608,2,0.2,-4.3792
US-2016-150357,2016-10-10,4.095,3,0.7,-2.73
CA-2015-144519,2015-11-13,339.96,5,0.2,42.495
CA-2015-144519,2015-11-13,63.98,7,0.0,21.7532
CA-2014-120670,2014-11-02,799.92,10,0.2,239.976
CA-2016-157217,2016-07-19,35.984,2,0.2,4.498
CA-2016-157217,2016-07-19,389.97,3,0.0,132.5898
CA-2016-108224,2016-05-14,185.528,7,0.2,48.7011
CA-2015-162782,2015-02-21,2541.98,2,0.0,1270.99
CA-2017-159282,2017-10-16,599.985,5,0.7,-479.988
CA-2017-155936,2017-06-22,3.036,3,0.8,-5.0094
CA-2017-169439,2017-09-09,25.92,5,0.2,3.888
CA-2017-169439,2017-09-09,66.112,2,0.2,-9.0904
CA-2017-151183,2017-10-14,46.36,4,0.0,15.2988
CA-2016-149965,2016-06-20,6.9,1,0.0,0.552
CA-2016-149965,2016-06-20,57.69,3,0.0,23.6529
CA-2014-158281,2014-09-02,559.71,3,0.4,-121.2705
CA-2016-153661,2016-01-30,305.01,9,0.0,76.2525
CA-2016-153661,2016-01-30,50.784,2,0.2,17.7744
CA-2016-153661,2016-01-30,26.01,9,0.0,12.2247
CA-2017-109183,2017-12-04,649.0,2,0.5,-272.58
CA-2016-113656,2016-01-23,59.99,7,0.0,21.5964
CA-2015-148964,2015-05-26,20.24,1,0.0,7.8936
CA-2014-111899,2014-05-04,37.84,2,0.2,2.838
CA-2014-111899,2014-05-04,5.472,6,0.2,1.8468
CA-2015-101126,2015-02-10,77.24,5,0.2,7.724
CA-2014-163468,2014-11-18,292.1,4,0.5,-175.26
CA-2014-163468,2014-11-18,8.544,2,0.6,-7.476
CA-2014-163468,2014-11-18,424.116,6,0.3,-30.294
CA-2014-163468,2014-11-18,2.892,3,0.8,-4.9164
CA-2014-163468,2014-11-18,381.72,5,0.2,-66.801
US-2017-117450,2017-09-04,97.184,2,0.2,6.074
US-2017-117450,2017-09-04,10.368,2,0.2,3.6288
CA-2014-137274,2014-03-29,890.841,3,0.3,-152.7156
CA-2016-144092,2016-11-05,72.0,4,0.0,12.96
CA-2016-144092,2016-11-05,113.888,2,0.2,9.9652
CA-2016-144092,2016-11-05,158.13,3,0.0,77.4837
CA-2017-112172,2017-06-10,14.13,3,0.0,0.7065
CA-2015-121699,2015-08-10,64.75,5,0.0,29.1375
CA-2015-162761,2015-10-09,1.872,2,0.7,-1.3104
CA-2015-162761,2015-10-09,11.214,2,0.7,-8.5974
CA-2015-162761,2015-10-09,37.376,8,0.2,7.4752
CA-2016-121377,2016-05-28,286.4,1,0.2,25.06
CA-2017-115322,2017-05-11,43.92,3,0.0,12.7368
CA-2016-132066,2016-10-16,142.182,1,0.4,-37.9152
CA-2017-158120,2017-11-17,19.608,3,0.2,6.6177
CA-2017-158120,2017-11-17,4.158,7,0.7,-3.465
CA-2017-100097,2017-11-26,979.95,5,0.0,264.5865
CA-2017-100097,2017-11-26,135.3,5,0.0,37.884
CA-2017-167626,2017-09-03,8.904,3,0.2,3.339
CA-2017-167626,2017-09-03,100.8,2,0.2,21.42
US-2017-126053,2017-12-05,41.96,2,0.0,10.9096
US-2017-126053,2017-12-05,9.45,3,0.0,4.536
US-2017-128447,2017-11-10,400.8,5,0.0,112.224
US-2017-128447,2017-11-10,28.792,1,0.2,10.0772
US-2014-131275,2014-03-18,111.0,2,0.0,14.43
US-2014-131275,2014-03-18,1279.968,4,0.2,415.9896
US-2014-131275,2014-03-18,1856.19,7,0.0,334.1142
CA-2016-149349,2016-11-12,22.752,6,0.6,-8.532
CA-2017-115119,2017-10-26,61.542,1,0.4,-13.3341
CA-2017-115119,2017-10-26,81.438,7,0.7,-65.1504
CA-2015-125563,2015-04-11,67.36,2,0.2,10.104
CA-2015-125563,2015-04-11,54.528,3,0.2,14.3136
CA-2015-113152,2015-12-25,843.9,2,0.0,371.316
CA-2015-113152,2015-12-25,449.568,2,0.2,56.196
CA-2017-165155,2017-09-21,15.51,1,0.0,3.8775
CA-2014-163412,2014-12-20,192.186,3,0.1,36.3018
CA-2015-159590,2015-07-18,5.76,2,0.0,1.6128
CA-2014-116190,2014-07-26,67.88,2,0.0,18.3276
CA-2014-116190,2014-07-26,162.89,13,0.0,76.5583
CA-2014-116190,2014-07-26,25.71,3,0.0,9.2556
CA-2014-168473,2014-12-26,191.88,6,0.0,19.188
CA-2017-168389,2017-12-11,721.875,6,0.45,-420.0
CA-2017-168389,2017-12-11,73.568,4,0.2,-16.5528
CA-2017-168389,2017-12-11,13.584,1,0.2,1.3584
CA-2017-168389,2017-12-11,64.784,1,0.2,-12.147
CA-2014-130421,2014-03-03,176.772,3,0.8,-459.6072
CA-2017-142125,2017-10-21,38.82,6,0.0,19.41
CA-2017-142125,2017-10-21,21.9,5,0.0,10.512
CA-2017-141138,2017-11-10,111.79,7,0.0,43.5981
CA-2017-152135,2017-03-16,445.44,8,0.4,-81.664
CA-2016-151974,2016-09-22,16.52,5,0.2,5.369
CA-2017-154102,2017-02-06,29.9,5,0.0,13.455
CA-2015-139780,2015-12-31,116.4,8,0.0,52.38
CA-2016-114748,2016-10-09,1.408,1,0.2,0.1584
CA-2016-114748,2016-10-09,169.568,2,0.2,0.0
US-2014-115189,2014-12-30,251.964,6,0.4,-50.3928
US-2014-115189,2014-12-30,523.764,3,0.4,-192.0468
CA-2016-163594,2016-04-12,19.44,3,0.0,9.3312
CA-2016-163594,2016-04-12,194.352,3,0.2,-36.441
CA-2016-163594,2016-04-12,36.624,3,0.2,13.734
CA-2016-127243,2016-11-28,340.182,3,0.4,-73.7061
CA-2016-127243,2016-11-28,12.672,8,0.2,2.6928
CA-2016-127243,2016-11-28,6.888,2,0.7,-5.0512
CA-2016-127243,2016-11-28,32.544,2,0.2,-7.7292
CA-2016-127243,2016-11-28,347.802,7,0.3,-24.843
CA-2017-161851,2017-04-15,15.57,3,0.7,-11.937
CA-2015-110345,2015-03-09,4.608,2,0.2,1.6704
CA-2014-107769,2014-10-28,257.98,2,0.0,74.8142
US-2017-123862,2017-01-07,153.78,11,0.0,44.5962
US-2017-123862,2017-01-07,61.02,3,0.0,0.6102
US-2017-123862,2017-01-07,110.11,7,0.0,31.9319
US-2017-123862,2017-01-07,7.89,1,0.0,3.5505
CA-2017-100580,2017-08-13,36.024,3,0.2,11.7078
US-2017-145597,2017-11-02,54.336,4,0.2,5.4336
CA-2014-132787,2014-09-19,92.52,6,0.0,24.9804
CA-2015-136224,2015-05-31,10.272,3,0.2,1.1556
CA-2016-105732,2016-09-13,40.74,3,0.0,0.4074
CA-2016-105732,2016-09-13,14.4,5,0.0,7.056
CA-2016-105732,2016-09-13,149.95,5,0.0,41.986
CA-2016-105732,2016-09-13,16.9,2,0.0,5.07
CA-2016-105732,2016-09-13,17.61,3,0.0,8.4528
CA-2016-105732,2016-09-13,378.0,2,0.0,136.08
CA-2016-105732,2016-09-13,17.64,3,0.0,8.6436
CA-2016-105732,2016-09-13,373.08,6,0.0,100.7316
CA-2016-105732,2016-09-13,1336.44,14,0.0,387.5676
CA-2016-105732,2016-09-13,29.97,3,0.0,0.2997
CA-2017-108035,2017-11-29,390.368,2,0.2,48.796
CA-2017-108035,2017-11-29,101.52,5,0.2,19.035
CA-2017-160031,2017-12-04,74.352,3,0.2,23.235
CA-2017-147844,2017-05-02,15.7,5,0.0,7.065
CA-2017-147844,2017-05-02,59.52,3,0.0,15.4752
CA-2017-147844,2017-05-02,34.4,5,0.0,15.824
CA-2016-110975,2016-12-25,313.176,2,0.4,-120.0508
CA-2016-110975,2016-12-25,866.646,3,0.1,173.3292
CA-2014-141649,2014-09-30,795.408,6,0.2,59.6556
CA-2014-124807,2014-07-12,35.856,9,0.2,12.9978
CA-2014-124807,2014-07-12,23.84,4,0.2,3.278
CA-2016-110009,2016-09-08,43.13,1,0.0,14.6642
CA-2016-110009,2016-09-08,30.87,7,0.0,14.2002
CA-2017-168172,2017-08-06,70.12,4,0.0,21.036
CA-2015-100146,2015-05-14,509.9575,5,0.15,41.9965
CA-2015-100146,2015-05-14,122.91,3,0.0,34.4148
CA-2015-100146,2015-05-14,97.568,2,0.2,-6.098
CA-2015-100146,2015-05-14,722.352,3,0.2,81.2646
CA-2017-152079,2017-01-20,11.52,5,0.2,4.176
CA-2016-129728,2016-05-30,167.84,8,0.0,11.7488
CA-2014-121769,2014-04-08,172.11,1,0.4,-94.6605
CA-2014-103058,2014-07-23,99.98,2,0.0,7.9984
CA-2017-121125,2017-05-30,156.792,1,0.2,17.6391
CA-2017-121125,2017-05-30,35.36,2,0.2,-3.094
CA-2017-121125,2017-05-30,13.592,1,0.2,-0.3398
US-2016-114013,2016-03-13,386.68,2,0.3,-5.524
US-2016-114013,2016-03-13,379.96,5,0.2,47.495
US-2016-114013,2016-03-13,539.91,3,0.4,-116.9805
US-2016-114013,2016-03-13,41.24,5,0.2,13.9185
US-2016-114013,2016-03-13,51.897,1,0.7,-41.5176
US-2016-114013,2016-03-13,552.56,5,0.2,-138.14
US-2016-114013,2016-03-13,23.16,5,0.7,-15.44
US-2016-114013,2016-03-13,126.08,2,0.2,-28.368
US-2016-114013,2016-03-13,449.1,3,0.7,-643.71
CA-2017-135069,2017-04-10,195.104,4,0.2,21.9492
CA-2017-135069,2017-04-10,36.672,3,0.2,6.4176
CA-2016-101693,2016-06-25,85.246,2,0.3,-6.089
CA-2016-101693,2016-06-25,32.712,2,0.6,-26.1696
US-2014-164763,2014-03-17,11.43,3,0.0,5.3721
US-2014-164763,2014-03-17,30.44,2,0.0,14.9156
US-2014-164763,2014-03-17,12.96,2,0.0,6.3504
US-2014-164763,2014-03-17,16.0,4,0.0,7.68
US-2014-164763,2014-03-17,32.67,3,0.0,8.4942
CA-2014-161249,2014-08-09,4.464,3,0.2,-0.9486
CA-2014-161249,2014-08-09,9.345,5,0.7,-6.5415
CA-2015-148180,2015-07-26,9.144,3,0.2,3.0861
CA-2015-148180,2015-07-26,23.136,6,0.2,8.3868
CA-2015-148180,2015-07-26,99.2,5,0.0,25.792
CA-2014-165568,2014-02-15,21.36,5,0.2,7.209
CA-2015-145457,2015-03-24,46.9,5,0.0,13.132
US-2017-163657,2017-09-02,18.72,5,0.2,6.552
US-2017-163657,2017-09-02,236.528,2,0.2,-2.9566
CA-2015-120446,2015-11-16,18.9,3,0.0,8.694
CA-2014-109932,2014-12-09,10.688,2,0.2,3.7408
CA-2014-109932,2014-12-09,237.096,3,0.2,20.7459
CA-2017-127474,2017-02-03,5.184,1,0.2,1.8144
CA-2017-127474,2017-02-03,65.584,2,0.2,23.7742
CA-2017-127474,2017-02-03,22.2,1,0.6,-26.085
CA-2017-127474,2017-02-03,419.4,5,0.2,146.79
CA-2017-115448,2017-11-11,88.92,5,0.2,14.4495
CA-2017-105669,2017-09-17,9.912,3,0.2,3.2214
CA-2017-105669,2017-09-17,318.43,5,0.3,-77.333
CA-2017-105669,2017-09-17,5.8,5,0.8,-10.15
CA-2017-105669,2017-09-17,1415.76,6,0.2,88.485
CA-2017-134796,2017-06-25,148.48,2,0.2,16.704
CA-2016-137743,2016-07-30,9.248,4,0.2,3.1212
CA-2016-137743,2016-07-30,1036.624,2,0.2,51.8312
CA-2015-137974,2015-04-16,569.64,2,0.0,148.1064
CA-2015-137974,2015-04-16,9.14,1,0.0,4.57
CA-2015-137974,2015-04-16,1196.86,7,0.0,119.686
CA-2015-137974,2015-04-16,523.26,9,0.0,125.5824
US-2015-136987,2015-04-11,639.968,4,0.2,215.9892
US-2015-136987,2015-04-11,52.76,2,0.0,24.2696
CA-2015-138485,2015-02-27,538.92,9,0.0,80.838
CA-2016-103709,2016-09-08,14.88,2,0.0,3.72
CA-2016-103709,2016-09-08,34.24,8,0.0,15.408
CA-2016-103709,2016-09-08,261.74,2,0.0,65.435
CA-2016-138282,2016-05-19,87.84,8,0.0,23.7168
CA-2017-148985,2017-11-11,34.92,4,0.0,11.8728
CA-2014-138100,2014-09-15,14.94,3,0.0,7.0218
CA-2014-138100,2014-09-15,14.56,2,0.0,6.2608
CA-2015-100734,2015-09-15,3.576,4,0.7,-2.8608
CA-2015-100734,2015-09-15,147.184,2,0.2,-29.4368
CA-2016-139997,2016-07-01,1499.95,5,0.0,449.985
CA-2016-109652,2016-04-10,13.568,4,0.2,3.2224
CA-2014-167199,2014-01-06,2573.82,9,0.0,746.4078
CA-2014-167199,2014-01-06,609.98,2,0.0,274.491
CA-2014-167199,2014-01-06,5.48,2,0.0,1.4796
CA-2014-167199,2014-01-06,391.98,2,0.0,113.6742
CA-2014-167199,2014-01-06,755.96,4,0.0,204.1092
CA-2014-167199,2014-01-06,31.12,4,0.0,0.3112
CA-2014-167199,2014-01-06,6.54,1,0.0,3.0084
CA-2016-124583,2016-09-01,12.78,1,0.0,5.751
CA-2014-113964,2014-09-23,18.464,4,0.2,6.924
CA-2014-129938,2014-12-15,445.802,7,0.3,-108.2662
CA-2017-135111,2017-12-28,2.48,1,0.0,0.868
CA-2017-135111,2017-12-28,25.9,5,0.0,12.691
US-2015-134558,2015-12-19,29.9,5,0.0,14.651
US-2015-134558,2015-12-19,2249.91,9,0.0,517.4793
US-2015-134558,2015-12-19,1053.164,4,0.3,-105.3164
CA-2017-157196,2017-11-05,12.96,2,0.0,6.2208
CA-2015-108672,2015-09-10,106.68,6,0.0,33.0708
US-2017-118598,2017-11-16,119.94,6,0.0,5.997
US-2017-160836,2017-09-11,10.272,3,0.2,3.21
US-2017-160836,2017-09-11,512.19,5,0.3,-65.853
US-2017-160836,2017-09-11,1.556,2,0.8,-4.2012
CA-2017-121048,2017-07-14,4.448,2,0.2,1.4456
CA-2017-121048,2017-07-14,276.69,3,0.0,49.8042
CA-2017-121048,2017-07-14,4.96,4,0.0,2.3312
CA-2017-121048,2017-07-14,71.92,4,0.0,20.8568
CA-2017-121048,2017-07-14,18.84,3,0.0,7.9128
CA-2017-121048,2017-07-14,140.97,3,0.0,19.7358
CA-2017-121048,2017-07-14,470.376,3,0.2,52.9173
US-2017-120147,2017-03-30,6.08,2,0.0,2.0672
US-2017-120147,2017-03-30,164.792,1,0.2,18.5391
CA-2016-158043,2016-01-31,23.36,2,0.0,11.68
US-2017-106579,2017-06-08,12.176,4,0.8,-18.8728
CA-2014-115889,2014-11-02,46.384,2,0.2,5.2182
CA-2014-115889,2014-11-02,362.92,2,0.0,105.2468
US-2017-161935,2017-07-14,9.248,2,0.2,3.3524
US-2017-161935,2017-07-14,1889.946,9,0.4,-377.9892
US-2017-161935,2017-07-14,62.04,5,0.2,4.653
US-2017-161935,2017-07-14,396.92,5,0.2,148.845
US-2017-161935,2017-07-14,239.456,7,0.2,17.9592
US-2017-161935,2017-07-14,13.12,5,0.2,2.132
US-2017-167920,2017-12-09,29.36,2,0.0,13.5056
US-2017-167920,2017-12-09,214.9,5,0.0,62.321
US-2017-167920,2017-12-09,15.92,4,0.0,7.4824
US-2017-167920,2017-12-09,146.45,5,0.0,48.3285
US-2017-167920,2017-12-09,15.14,1,0.0,0.6056
US-2017-167920,2017-12-09,5.76,2,0.0,2.6496
US-2017-167920,2017-12-09,1399.98,2,0.0,629.991
CA-2016-162383,2016-09-05,8.952,2,0.7,-7.46
CA-2016-162383,2016-09-05,8.856,6,0.7,-6.4944
CA-2016-162383,2016-09-05,85.246,2,0.3,-1.2178
CA-2014-125731,2014-09-10,21.728,7,0.2,7.6048
CA-2014-125731,2014-09-10,1487.04,5,0.2,148.704
US-2017-106145,2017-09-26,71.88,6,0.0,33.0648
US-2017-106145,2017-09-26,9.24,3,0.0,2.9568
US-2017-106145,2017-09-26,35.88,6,0.0,16.146
US-2017-106145,2017-09-26,17.04,3,0.2,5.538
US-2017-106145,2017-09-26,931.176,3,0.2,314.2719
CA-2016-107146,2016-06-17,266.352,3,0.2,-13.3176
CA-2016-107146,2016-06-17,483.136,4,0.2,54.3528
US-2017-134642,2017-02-25,196.784,2,0.2,-22.1382
US-2017-134642,2017-02-25,231.92,5,0.2,5.798
US-2017-160143,2017-03-31,29.7,3,0.0,8.019
CA-2017-103415,2017-12-03,13.592,2,0.6,-14.2716
CA-2016-106460,2016-02-19,70.88,2,0.0,33.3136
US-2017-112347,2017-12-02,114.288,1,0.2,12.8574
US-2017-112347,2017-12-02,36.624,8,0.7,-24.416
US-2017-112347,2017-12-02,242.352,8,0.7,-363.528
US-2017-112347,2017-12-02,49.616,2,0.2,4.9616
US-2017-112347,2017-12-02,508.704,6,0.2,0.0
US-2017-112347,2017-12-02,57.36,6,0.2,-14.34
US-2017-112347,2017-12-02,906.68,5,0.2,68.001
CA-2014-103492,2014-10-10,719.952,6,0.2,71.9952
CA-2014-103492,2014-10-10,755.944,7,0.2,66.1451
CA-2014-103492,2014-10-10,11.98,5,0.8,-19.168
CA-2014-103492,2014-10-10,0.898,1,0.8,-1.5715
CA-2016-136595,2016-09-05,21.204,3,0.6,-11.6622
CA-2014-140396,2014-11-20,34.74,3,0.0,17.37
CA-2014-140396,2014-11-20,833.94,6,0.0,216.8244
CA-2014-140396,2014-11-20,12.96,3,0.2,4.536
CA-2014-140396,2014-11-20,25.92,4,0.0,12.4416
CA-2014-114181,2014-05-10,349.965,7,0.5,-216.9783
CA-2014-114181,2014-05-10,22.32,5,0.2,5.301
CA-2017-159506,2017-11-27,158.28,6,0.0,72.8088
CA-2017-159506,2017-11-27,497.94,3,0.0,224.073
US-2014-137155,2014-11-01,533.94,3,0.0,154.8426
US-2014-137155,2014-11-01,167.94,3,0.0,82.2906
US-2014-137155,2014-11-01,31.68,6,0.0,9.8208
CA-2016-105746,2016-12-30,170.786,1,0.3,0.0
US-2016-104815,2016-09-03,198.744,4,0.3,0.0
CA-2017-157672,2017-10-05,63.824,2,0.2,13.5626
US-2016-166660,2016-01-30,435.168,4,0.2,-59.8356
US-2016-166660,2016-01-30,48.58,1,0.0,7.7728
CA-2017-140802,2017-04-21,47.976,3,0.2,8.3958
CA-2017-140802,2017-04-21,20.736,4,0.2,7.2576
CA-2014-133830,2014-12-05,26.46,9,0.0,11.907
CA-2014-133830,2014-12-05,49.12,4,0.0,23.0864
CA-2014-133830,2014-12-05,15.0,3,0.0,7.2
CA-2014-100916,2014-10-21,194.7,5,0.0,9.735
CA-2014-100916,2014-10-21,591.32,4,0.0,112.3508
CA-2014-100916,2014-10-21,2.84,1,0.0,0.8804
CA-2015-129532,2015-12-08,221.96,2,0.0,4.4392
CA-2015-129532,2015-12-08,236.0,4,0.0,40.12
CA-2014-134726,2014-11-02,41.94,2,0.0,15.0984
CA-2014-134726,2014-11-02,52.792,1,0.2,4.6193
CA-2016-138597,2016-12-18,563.94,3,0.0,112.788
CA-2015-123113,2015-11-23,2625.12,8,0.0,735.0336
CA-2015-123113,2015-11-23,17.94,3,0.0,4.485
CA-2015-169656,2015-08-13,422.856,3,0.2,15.8571
CA-2015-142734,2015-04-16,127.764,2,0.1,2.8392
CA-2014-163223,2014-03-21,3499.93,7,0.0,909.9818
CA-2014-163223,2014-03-21,14.4,5,0.0,6.624
CA-2014-163223,2014-03-21,122.97,3,0.0,60.2553
CA-2014-163223,2014-03-21,9.32,4,0.0,2.7028
CA-2014-163223,2014-03-21,122.94,3,0.0,59.0112
CA-2017-122945,2017-11-16,17.31,3,0.0,5.193
CA-2015-139738,2015-09-25,128.744,7,0.2,12.8744
CA-2016-158778,2016-09-05,58.248,9,0.2,11.6496
CA-2016-158778,2016-09-05,71.246,2,0.3,-19.3382
CA-2016-158778,2016-09-05,7.872,3,0.2,0.5904
CA-2016-158778,2016-09-05,887.271,3,0.3,-63.3765
CA-2017-119655,2017-04-20,146.86,7,0.0,70.4928
CA-2017-119655,2017-04-20,36.56,4,0.0,18.28
CA-2015-164567,2015-06-15,225.576,3,0.2,22.5576
CA-2014-131947,2014-09-17,5.248,2,0.2,0.4592
CA-2014-131947,2014-09-17,38.256,3,0.2,4.782
CA-2014-131947,2014-09-17,40.24,5,0.2,13.078
CA-2014-131947,2014-09-17,29.925,5,0.7,-21.945
CA-2014-131947,2014-09-17,148.704,6,0.2,46.47
CA-2014-131947,2014-09-17,55.92,10,0.2,16.776
CA-2016-152520,2016-07-08,12.96,2,0.0,6.2208
CA-2016-101791,2016-05-27,25.176,3,0.6,-33.3582
CA-2016-101791,2016-05-27,5.584,2,0.6,-1.6752
CA-2016-101791,2016-05-27,1297.368,9,0.2,97.3026
CA-2017-121195,2017-12-24,264.32,2,0.2,19.824
CA-2017-163209,2017-05-03,25.92,4,0.0,12.4416
CA-2017-163209,2017-05-03,22.96,7,0.0,6.6584
CA-2014-133354,2014-02-22,19.44,3,0.0,9.3312
US-2015-130491,2015-02-08,9.54,2,0.0,4.293
US-2015-130491,2015-02-08,5.81,1,0.0,1.8011
US-2015-130491,2015-02-08,5.76,2,0.0,1.728
CA-2015-113740,2015-08-24,14.91,3,0.0,4.6221
CA-2014-148425,2014-11-30,6.642,9,0.7,-4.428
CA-2016-144309,2016-12-10,18.54,2,0.0,8.7138
CA-2016-144309,2016-12-10,679.96,5,0.2,220.987
CA-2017-151225,2017-10-27,189.576,1,0.2,9.4788
CA-2017-151225,2017-10-27,71.96,5,0.2,7.196
US-2014-144078,2014-11-25,539.92,5,0.2,47.243
US-2014-144078,2014-11-25,725.344,4,0.2,54.4008
US-2014-144078,2014-11-25,7.44,3,0.0,2.604
CA-2014-124464,2014-07-14,39.48,1,0.0,11.0544
CA-2015-136805,2015-05-23,850.5,5,0.1,245.7
CA-2015-136805,2015-05-23,75.33,9,0.0,19.5858
US-2015-159499,2015-11-21,325.632,6,0.2,28.4928
US-2015-159499,2015-11-21,23.344,2,0.2,-1.459
US-2015-159499,2015-11-21,16.52,5,0.2,5.369
CA-2014-162089,2014-03-30,335.72,5,0.2,113.3055
CA-2014-162089,2014-03-30,251.944,7,0.2,88.1804
CA-2014-162089,2014-03-30,127.302,7,0.3,-9.093
US-2017-158526,2017-12-29,1207.84,8,0.0,314.0384
US-2017-158526,2017-12-29,12.53,1,0.0,5.8891
US-2017-158526,2017-12-29,34.58,1,0.0,10.0282
US-2017-158526,2017-12-29,300.98,1,0.0,87.2842
US-2017-158526,2017-12-29,258.75,3,0.0,77.625
CA-2017-104885,2017-03-02,59.52,3,0.0,15.4752
CA-2017-104885,2017-03-02,57.96,7,0.0,27.2412
CA-2017-104885,2017-03-02,441.96,2,0.0,101.6508
CA-2017-104885,2017-03-02,68.04,6,0.0,33.3396
US-2016-157490,2016-10-06,703.71,6,0.7,-938.28
US-2016-157490,2016-10-06,17.904,4,0.7,-14.92
US-2016-157490,2016-10-06,11.976,4,0.7,-9.1816
US-2016-157490,2016-10-06,67.96,5,0.2,0.8495
CA-2015-161452,2015-04-05,892.224,3,0.2,89.2224
US-2014-115196,2014-09-09,1299.99,2,0.5,-571.9956
CA-2016-138968,2016-03-15,4.544,2,0.2,1.6472
CA-2016-138968,2016-03-15,1352.032,4,0.2,84.502
CA-2015-101889,2015-12-27,1548.99,9,0.4,-464.697
CA-2015-101889,2015-12-27,19.872,3,0.2,6.7068
CA-2017-110821,2017-08-07,119.448,3,0.2,-13.4379
CA-2017-110821,2017-08-07,118.16,2,0.2,-25.109
CA-2015-121552,2015-03-22,19.56,4,0.0,5.4768
CA-2015-107685,2015-11-30,80.96,4,0.0,29.1456
CA-2015-107685,2015-11-30,25.92,4,0.0,12.4416
US-2014-120740,2014-04-15,106.96,2,0.0,31.0184
US-2014-120740,2014-04-15,187.76,4,0.0,76.9816
CA-2017-155740,2017-07-30,76.776,4,0.7,-53.7432
CA-2017-146493,2017-06-01,53.9,5,0.0,25.872
CA-2014-105417,2014-01-07,76.728,3,0.6,-53.7096
CA-2014-105417,2014-01-07,10.43,7,0.8,-18.2525
US-2017-141509,2017-09-29,99.2,5,0.0,25.792
CA-2017-139493,2017-09-13,15.92,5,0.2,2.786
CA-2014-151967,2014-10-22,129.92,4,0.0,10.3936
US-2016-140158,2016-10-04,30.4,1,0.0,13.984
US-2016-140158,2016-10-04,5399.91,9,0.0,2591.9568
US-2016-140158,2016-10-04,119.1,3,0.0,34.539
CA-2015-130974,2015-11-27,40.08,6,0.0,19.2384
CA-2015-130974,2015-11-27,59.94,3,0.0,28.1718
CA-2015-130974,2015-11-27,259.98,2,0.0,88.3932
CA-2015-130974,2015-11-27,170.98,1,0.0,32.4862
CA-2015-130974,2015-11-27,38.97,3,0.0,4.6764
CA-2015-130974,2015-11-27,154.9,5,0.0,69.705
CA-2015-130974,2015-11-27,446.068,4,0.3,0.0
CA-2017-133487,2017-05-06,152.94,3,0.0,41.2938
CA-2014-142951,2014-10-08,23.472,3,0.2,4.9878
CA-2014-133592,2014-12-31,195.64,4,0.0,91.9508
CA-2014-133592,2014-12-31,14.94,3,0.0,7.0218
CA-2014-133592,2014-12-31,1687.8,4,0.0,742.632
CA-2014-133592,2014-12-31,341.96,2,0.0,78.6508
CA-2014-133592,2014-12-31,605.88,6,0.0,151.47
CA-2015-120782,2015-04-28,186.732,1,0.1,41.496
CA-2015-120782,2015-04-28,3812.97,3,0.0,1906.485
CA-2015-116876,2015-02-14,26.424,9,0.2,9.5787
CA-2015-116876,2015-02-14,625.99,1,0.0,187.797
CA-2016-169838,2016-11-25,1568.61,9,0.0,329.4081
CA-2016-169838,2016-11-25,17.3,1,0.0,8.304
CA-2016-169838,2016-11-25,160.0,8,0.0,62.4
US-2017-128951,2017-07-15,179.94,3,0.0,50.3832
US-2017-128951,2017-07-15,872.94,3,0.0,157.1292
US-2017-128951,2017-07-15,12.96,2,0.0,6.2208
CA-2014-102330,2014-12-29,88.8,6,0.0,44.4
CA-2014-102330,2014-12-29,319.968,4,0.2,35.9964
CA-2016-118899,2016-03-22,167.888,7,0.2,14.6902
CA-2017-107958,2017-07-02,163.96,5,0.2,59.4355
CA-2017-107958,2017-07-02,5.232,4,0.8,-8.1096
CA-2017-151799,2017-12-14,1199.98,2,0.0,467.9922
CA-2017-151799,2017-12-14,73.85,1,0.0,2.2155
CA-2017-151799,2017-12-14,25.71,3,0.0,6.6846
CA-2017-151799,2017-12-14,17.28,6,0.0,8.1216
CA-2017-151799,2017-12-14,526.582,2,0.3,-52.6582
CA-2016-114601,2016-08-26,11.56,2,0.0,5.6644
CA-2016-114601,2016-08-26,209.97,3,0.0,58.7916
CA-2016-114601,2016-08-26,447.84,4,0.0,98.5248
CA-2016-114601,2016-08-26,479.97,3,0.0,163.1898
CA-2016-114601,2016-08-26,8.64,3,0.0,2.5056
CA-2017-100237,2017-10-15,11.68,2,0.0,4.2048
CA-2014-139542,2014-10-25,40.776,3,0.2,0.5097
CA-2014-139542,2014-10-25,13.698,3,0.7,-9.5886
US-2015-142811,2015-04-02,87.8,5,0.2,32.925
CA-2017-139353,2017-10-28,77.952,3,0.2,15.5904
CA-2017-139353,2017-10-28,147.184,2,0.2,-29.4368
CA-2017-139353,2017-10-28,47.952,3,0.2,16.1838
CA-2014-150203,2014-12-05,250.26,6,0.0,72.5754
US-2017-101518,2017-11-03,40.776,3,0.2,0.5097
CA-2015-149636,2015-01-06,29.6,5,0.2,9.25
CA-2015-149636,2015-01-06,1.938,2,0.7,-1.3566
US-2017-146213,2017-09-09,159.96,4,0.0,51.1872
CA-2015-108588,2015-01-05,59.52,3,0.0,15.4752
CA-2015-108588,2015-01-05,17.48,2,0.0,8.2156
